,Open,High,Low,Close,Volume
2020-03-31,49.43941438258561,49.66238761272484,48.82959893590938,49.373430421111706,41890577
2020-04-01,48.49086118449983,48.94329478858981,48.28507294917385,48.445304338982446,31186229
2020-04-02,49.435411532707874,49.91072117637076,48.858751528907504,49.373566502935965,42420096
2020-04-03,49.8778798978042,50.31170130291935,49.71690255391796,50.02544585387661,11000294
2020-04-06,50.46460896830541,51.0925581482286,50.055308003570396,50.550240854018284,59888130
2020-04-07,51.13355185155088,51.631363988294936,50.80089015418129,51.08399497529367,55141494
2020-04-08,51.09206602730416,51.60190767185996,50.841049896242126,51.09697459638851,65989955
2020-04-09,50.24176672347247,50.60903767259948,50.09204886442975,50.391334207325215,36112808
2020-04-10,50.567414866032266,50.940221539488554,50.14864876067805,50.47519830128173,34951460
2020-04-13,50.035513572694086,50.52847508274276,49.75554102749533,49.95374641123787,79394226
2020-04-14,50.776817095343276,51.226180671335285,50.188846405696324,50.76206995370941,74807461
2020-04-15,50.53377345551078,50.968776435369186,50.208472806217394,50.66556574072417,52120305
2020-04-16,50.10327429303158,50.39871798061668,49.53478454942777,50.02328254727637,76829650
2020-04-17,49.814122588927944,50.2278324825423,49.63437612529236,49.78911443653124,56985134
2020-04-20,50.22654180771337,50.52254708961446,49.71573553851125,50.141714068393064,55169625
2020-04-21,49.78894778007258,49.91666737488767,49.44507864651299,49.713855897856476,47938864
2020-04-22,49.17545025781246,49.37133192252418,48.79967145947056,49.08621091613957,61963218
2020-04-23,49.305478299334524,49.804076164215225,48.802650413195565,49.300151496923036,21879286
2020-04-24,49.409179872022946,50.04847229461734,49.02835360813089,49.51603810119011,14773598
2020-04-27,49.1886027986288,49.34627507541041,48.67287915496555,49.13814063863909,11660102
2020-04-28,48.826416935161284,49.35573444701495,48.386189174929875,48.79114860906148,54288210
2020-04-29,49.06589439302612,49.28665875775503,48.51006966670539,48.99467968916314,45066142
2020-04-30,47.79923746751786,48.32327258578285,47.327843471356616,47.89410198409642,70487347
2020-05-01,46.762945150543366,47.30622944764798,46.65728666950541,46.848685215600305,67607929
2020-05-04,46.44261919917662,46.811672909119515,46.18074041261481,46.334083595931695,35998054
2020-05-05,46.26618856473647,46.72870640204936,45.78455201227957,46.19689936953822,72355448
2020-05-06,46.561945147995395,46.718331745141356,46.03230546404185,46.4481763350266,47616748
2020-05-07,47.65292396088611,48.08942698866907,47.011155346966156,47.57906735873175,49141671
2020-05-08,48.28631654190243,48.460154604168395,47.974536059597035,48.25818530934084,55131781
2020-05-11,48.2010502238645,48.60655561504268,47.93638984820075,48.156515250856465,11655464
2020-05-12,48.27598478154331,48.629651154917255,47.649122280674185,48.163534125280606,51931546
2020-05-13,47.44088645114005,47.849949836972385,46.91758369707568,47.418465079119116,23947082
2020-05-14,47.463430670853484,47.67573135046723,47.193881693850365,47.42575811730692,68687812
2020-05-15,47.13112902982924,47.74125138856856,46.92369007115926,47.228473511742585,41842064
2020-05-18,47.48690434924704,47.708997308218144,46.9435794857964,47.49433591523943,10878835
2020-05-19,46.9518357711014,47.05426110846747,46.59098832644929,46.890953369784306,58673094
2020-05-20,47.23848970257171,47.750858932218755,46.86737497285599,47.30350097633468,35789402
2020-05-21,48.413081649314805,48.85276834113747,48.07867610794706,48.49972519184429,46831992
2020-05-22,48.38308677724251,48.95265591940309,48.191499365495204,48.43719301819159,29947086
2020-05-25,48.69581814486755,49.08606644052132,48.54215940749232,48.7714624994354,15088268
2020-05-26,49.250802998872715,49.55791612210035,48.92093477283489,49.33519203766865,38197770
2020-05-27,49.01944894716305,49.55787010516975,48.87111153176084,49.041561539247695,50834427
2020-05-28,49.36035911333222,49.63084136800102,48.82911674903586,49.23986762671203,32257499
2020-05-29,49.27404384472327,49.50367108160213,49.02296215358505,49.27195678906894,24188311
2020-06-01,49.27878559586574,49.83944203471407,48.99378389301042,49.37123212779246,73223004
2020-06-02,48.66248262248887,49.15708764165523,48.59496046220651,48.78631057159789,76893896
2020-06-03,48.88488067606339,49.23945949496267,48.640397631270424,48.827413892346335,75027817
2020-06-04,49.205550545490475,49.592149572644566,48.688034254999714,49.240176602713724,79869315
2020-06-05,50.51686845550065,50.94681553416478,50.2394328025913,50.419509105450004,39963888
2020-06-08,51.27140173808799,51.75847532756772,50.98828279272673,51.22237861218376,52640429
2020-06-09,53.135927969869975,53.53941848387459,52.78290119700279,53.04164915935355,49987407
2020-06-10,52.34626648120779,52.624969594398465,51.88375768875442,52.4179912642891,55709216
2020-06-11,53.24002671627768,53.739668386370646,52.925842960603866,53.178650388957166,31018460
2020-06-12,53.28334726893531,53.84120078604639,53.12683620300974,53.35888360351354,72893670
2020-06-15,55.43206812156286,55.79910397896609,54.766858705179914,55.28642097281816,73647867
2020-06-16,54.64525933273757,54.94275606046136,54.41332124560934,54.60058264136346,24765065
2020-06-17,53.83939888252762,54.48434418082742,53.27357936597712,53.89614771016246,64236488
2020-06-18,53.331909856789196,53.91463476409898,52.83695120244443,53.405766230396985,64152378
2020-06-19,51.54886683180637,51.85190490290588,51.27477172908296,51.64463874095683,30121659
2020-06-22,51.294907302612685,51.57681069345434,50.885758690673654,51.23507264060614,45998581
2020-06-23,50.553847501315104,51.19520094693412,50.3256696524712,50.63931178796201,45769101
2020-06-24,50.813199027446416,50.958083732269294,50.18250560076706,50.784159649814356,34273337
2020-06-25,51.01345368782197,51.68088390778933,50.914117276444024,51.085596247734074,25807704
2020-06-26,52.71724643520776,53.145982406723725,52.055206569964966,52.66606483352258,39754903
2020-06-29,53.59822510112767,53.9616175193507,52.924049885198755,53.49713486234022,36352995
2020-06-30,53.117922861300094,53.317678578020484,52.3997967880561,53.02946168742324,12933361
2020-07-01,52.378012251378784,52.57014930188478,51.9354098413598,52.29616310888164,43976087
2020-07-02,52.63431528777911,53.33841789468451,52.54277415289596,52.733119517999654,24010010
2020-07-03,51.52655138351532,51.947746442556216,51.34386185327142,51.654121066202116,65655588
2020-07-06,53.277617147910625,53.74514846206685,52.96951946592212,53.21409585573355,77908581
2020-07-07,54.20938963893393,54.60695078576467,53.607702276866156,54.25224439372799,62813914
2020-07-08,53.84887690486835,54.099871976370416,53.48708423632906,53.87074425968212,58781478
2020-07-09,52.29027097365126,52.6001543193838,52.025416758647005,52.437783989222766,27699022
2020-07-10,53.53286557995265,54.03363081473681,53.20762604625143,53.61020050852066,38572953
2020-07-13,53.38633729386906,54.166891417512595,52.92848884309577,53.53612825296643,65297088
2020-07-14,54.75585545423996,54.976955457261035,54.31250959659564,54.631562387087,52734083
2020-07-15,53.19743242839488,53.61058007711809,52.88141081787012,53.27946254923369,51428124
2020-07-16,52.81286954422049,53.11658701583464,52.524732750145716,52.794706949830854,21689720
2020-07-17,52.676786827578425,53.228839954567874,52.419736843308094,52.822901527258914,44748160
2020-07-20,52.939360172015206,53.254822336252566,52.32288174619083,52.8864164083358,75648945
2020-07-21,52.474801324651054,53.10417375509224,52.20669304483353,52.530580181874235,24700938
2020-07-22,53.207307616686805,53.481318684892535,52.52596332134963,53.080576936579725,45058761
2020-07-23,52.32661609748728,52.60022855833074,51.98847576458211,52.20504573067404,27313104
2020-07-24,52.055074019272965,52.330921951867495,51.77192567863541,52.10969833831722,67488951
2020-07-27,52.35925362311428,52.85228077675834,51.68069066560908,52.23359185645891,64250094
2020-07-28,52.845858984840824,52.96561108483557,52.5130803020498,52.68900665507517,71289177
2020-07-29,53.42043014650514,53.511482848936296,52.925270466740024,53.316330332242835,16971631
2020-07-30,52.497496680215654,52.85893364217647,51.794794352957936,52.38909170024165,39978764
2020-07-31,51.06480368468094,51.569279128325846,50.81663512218425,51.14182058580001,28980104
2020-08-03,52.24559112709034,52.573338664192825,51.71390129099194,52.22155801445955,37025546
2020-08-04,52.38721544125328,52.880737325257726,52.273223784772554,52.52359108176025,67035210
2020-08-05,51.79549556094474,52.44431252307904,51.68079488856369,51.92169083482721,22513349
2020-08-06,53.40978421238282,53.50393398960539,53.08054615121235,53.250386864814196,29329408
2020-08-07,53.31752934804932,53.92717999814952,52.97364629340878,53.37304609603913,68856053
2020-08-10,54.495199465125275,54.89512297565285,53.98400599394905,54.41417113394777,20922181
2020-08-11,54.597779533316846,54.86649243111155,54.21309745938337,54.49750465239252,11724620
2020-08-12,56.47074502563661,56.75103506845796,55.74068376367245,56.34969800643342,71302485
2020-08-13,58.1539413641033,58.28869199261276,57.57044959334537,57.980823971812896,27135278
2020-08-14,57.68670223919169,58.3407330131699,57.36704030553634,57.77631452142786,58259953
2020-08-17,58.54597473578802,59.15499669726012,58.0506653014833,58.70788492035076,54898291
2020-08-18,59.31232143754678,59.69334170220231,58.85505900890802,59.34394291046334,79186509
2020-08-19,60.55040634639493,61.192695421252935,60.42291176005178,60.68509789097409,44955903
2020-08-20,59.61098268758892,60.497377907067666,59.52554347496884,59.78228551869162,58297390
2020-08-21,60.41868562577973,60.887613120316935,59.797700610604736,60.469324999084144,45270980
2020-08-24,61.63451274333806,62.224201258196494,60.84164381739652,61.52976265986096,14952505
2020-08-25,59.87315116361482,60.214775493018294,59.27269275702767,59.849385921236845,49649993
2020-08-26,58.68740111213378,58.95860248706337,58.51091921160735,58.75340069104242,10037361
2020-08-27,56.94562949587332,57.16820191260973,56.2762311732936,56.89294366972711,25547216
2020-08-28,56.58260615864835,57.0573136751555,56.3608907087208,56.67373133656192,13463227
2020-08-31,57.18682404028927,57.63937101655613,56.71790983232299,57.353936855556476,68424716
2020-09-01,58.86896630491961,58.95218822980303,58.400060518504034,58.775740908023536,46012288
2020-09-02,58.91565823313603,59.53337540761016,58.35414625563083,58.87194825420246,62672750
2020-09-03,60.548527078404206,61.09388304289719,60.157176647602476,60.453384589777016,21960096
2020-09-04,58.99606440549187,59.73242558502658,58.5742310905001,59.159722198586394,43554469
2020-09-07,57.711559872897695,57.854834130372524,57.235254400278976,57.595061319077075,56440908
2020-09-08,57.61108286368729,57.80486941763307,57.001072474038914,57.56979626977734,76567738
2020-09-09,57.97276937813759,58.15983841709921,57.62753200705097,57.950726538339886,35787355
2020-09-10,57.98981524951824,58.497923586909835,57.70677087089864,57.94648956968241,62987688
2020-09-11,56.20890126295918,56.7233621670521,55.47723446396952,56.086263069229,27480861
2020-09-14,56.06078115348526,56.41676101017864,55.79618570807697,56.03155402809965,65243320
2020-09-15,54.92557401985584,55.122472459585985,54.53340228798091,54.89890949438174,68547632
2020-09-16,55.67871821794774,55.93783357777539,54.912602923874296,55.5152770817712,19694535
2020-09-17,55.95305375719585,56.209992008863615,55.41156264544408,55.86699729589949,62953520
2020-09-18,55.038857943912014,55.40882853546513,54.47693569005869,55.05792104253083,56923182
2020-09-21,54.69965917951699,55.10107053709959,54.320447000325764,54.631676504634015,25562820
2020-09-22,53.702073627800864,54.24660294973503,53.4599542796356,53.73778868483054,76545663
2020-09-23,53.62071764193905,53.9226741545239,53.11472923670291,53.7080871236328,79391237
2020-09-24,54.59142439163955,54.74087441878222,54.153536128754574,54.55971912444152,63171800
2020-09-25,53.868185160364376,54.37216750298361,53.4793149868479,53.730147436795626,17527872
2020-09-28,54.32912857330626,54.46567108286922,53.99589669154253,54.18959918180999,29169951
2020-09-29,53.70498633559458,53.94328889858216,53.35934771714239,53.755977553523536,50868585
2020-09-30,53.111047466040986,53.3522809712587,52.91915981146049,53.10222905513517,19750576
2020-10-01,52.94346980878928,53.212931485306676,52.654501274269215,53.035230548396655,32773738
2020-10-02,52.3426704280385,52.52806703121111,51.746372558940834,52.18747600822309,71789185
2020-10-05,51.8998916712792,52.27947688224972,51.52455151902408,51.75050310855899,27336247
2020-10-06,50.83650806604498,51.099307859285524,50.40680603935656,50.79094586631317,33268496
2020-10-07,52.532316269273835,52.80347434704059,52.030007666289244,52.43654174598379,60144621
2020-10-08,52.55749407049108,52.96637243179926,52.09150116163054,52.48975074738207,64767376
2020-10-09,51.957761606713305,52.32235831621519,51.7013435162628,51.928736075294836,68926640
2020-10-12,51.9905768487271,52.690838914984425,51.89504215961503,52.13028141640011,50096587
2020-10-13,52.045966410551806,52.62204964073776,51.62444069847003,52.06009624663474,50719803
2020-10-14,51.95413982579285,52.06004006883818,51.43259863324023,51.899711673670886,42115603
2020-10-15,52.49167180391813,52.96030261367474,52.038739733076504,52.435817711855954,38692913
2020-10-16,53.058680010400955,53.47858063410758,52.73563658700814,53.099102460907126,58397873
2020-10-19,52.813595779769024,53.300799373066575,52.154901224708894,52.6740016731037,44534339
2020-10-20,52.110218548713384,52.598159613588564,51.96096117296477,52.21443112869769,28678953
2020-10-21,52.008660074307166,52.626516777888035,51.61215669380396,52.00854790865284,70184714
2020-10-22,50.207880567538,50.64147229089105,49.69941054501784,50.15044307154231,33186579
2020-10-23,49.02921810019529,49.227778535708794,48.43071905786,48.97129412699555,26773349
2020-10-26,50.12128242904001,50.46950129353861,49.58334796887293,50.07662240756102,62634391
2020-10-27,51.36590284399845,52.04883395711768,51.257467111882825,51.43525148751833,26649919
2020-10-28,51.14804630964585,51.80309697247486,50.77946290487854,51.253770567552856,44539893
2020-10-29,51.79426393440069,51.95265937659232,51.20967748883202,51.7520527885805,66163407
2020-10-30,52.064833315871404,52.5207295607558,51.6251600592375,52.033830898756875,32488128
2020-11-02,54.58070746821063,55.0200585015983,54.18082511075488,54.68591572941343,45360855
2020-11-03,55.7679577610499,55.869999369102,55.04863332654101,55.699400995875386,59032279
2020-11-04,55.59558029891122,55.979309513019125,55.10494381746529,55.610537756788766,69348171
2020-11-05,54.84659583115117,55.071581899675884,54.40225990141277,54.791444760024774,13594128
2020-11-06,53.53325661054661,53.9791223562144,53.04928966746512,53.4251133636553,69897213
2020-11-09,53.51718117714523,53.94711275669177,53.152040906932115,53.623442969793736,68438232
2020-11-10,52.84935080796059,53.55602179800491,52.57961460594021,53.00226928712777,75998396
2020-11-11,51.9198864270771,51.988864131947835,51.66150086482393,51.833085937001755,33666269
2020-11-12,51.35649801109638,51.61886938485965,50.8811445185915,51.322718190872145,13895090
2020-11-13,50.52538364322222,50.72586314200231,49.97663823147975,50.4649348559683,37011610
2020-11-16,51.97432654262415,52.133729399130765,51.36031446983915,51.869087802093745,32939708
2020-11-17,52.725249327997105,52.819814979425736,52.21490065882477,52.62962836620688,17038170
2020-11-18,52.792196154800244,52.89320379437752,52.37471705732543,52.646600880720776,27639435
2020-11-19,53.94399448952676,54.363822130014796,53.38516258474528,53.93236610655444,57209261
2020-11-20,54.01974599960828,54.32720849892572,53.72006110915203,54.02347503501903,68666398
2020-11-23,53.27671013499995,53.668270318542895,52.67854138565801,53.30809137167769,13801082
2020-11-24,54.53420380183031,54.99705145979303,54.19802451190624,54.64775384169325,30123884
2020-11-25,55.16982869368214,55.74596454036327,54.86912646132975,55.14580478793792,46760109
2020-11-26,54.189974257726114,54.86747590525893,53.776847318616056,54.26257350346079,75746377
2020-11-27,54.258733834998054,54.52440577604331,53.747053755999936,54.12192200111122,20024015
2020-11-30,53.41963871771208,53.711818961630854,52.850772112726936,53.39298788408308,77591939
2020-12-01,52.27726195132265,52.455123313891846,51.970090719143634,52.24815758103641,42447283
2020-12-02,53.00586873540789,53.66642392040112,52.44038504401622,53.05204799853523,20165918
2020-12-03,54.57535746572666,54.91628418192679,54.485664499690245,54.722454920668945,38094575
2020-12-04,53.385200474235084,53.83963161234554,52.988678527456536,53.535610775355835,49006163
2020-12-07,54.019466225789145,54.35143808924796,53.82110038697166,54.04432602857506,37330357
2020-12-08,53.37532506143755,53.823525678039566,53.036367285475016,53.50870126390602,35998966
2020-12-09,53.15122493687729,53.35506207866184,52.82524859073506,53.117172487873916,64014444
2020-12-10,52.76009886323598,53.16872114551344,52.159331118424724,52.639772868320996,23679946
2020-12-11,52.05979561397931,52.15354772678352,51.74065866573343,51.94046297687519,18740245
2020-12-14,52.05382520655529,52.45737193909021,51.43941960371715,52.00419903157384,23486194
2020-12-15,51.25151365693037,51.55171282704779,50.80686861620202,51.34046661201964,57031920
2020-12-16,51.69867672388511,51.77382972935124,51.196189321691456,51.586322693809265,68056226
2020-12-17,51.68753474772589,52.14485615374255,50.98728595563636,51.568074178254086,35429327
2020-12-18,51.30087753273291,51.63654668627454,50.86833696737892,51.39441941002164,66742223
2020-12-21,50.748502950843424,51.20290197514809,50.49863533478086,50.67631168090128,79427156
2020-12-22,50.16906146160781,50.63033274043919,50.07207530784654,50.2334045607952,62358041
2020-12-23,50.95947401760618,51.05535173966526,50.428955118674494,50.86710739398496,67954168
2020-12-24,51.45255677056328,51.8945331396277,51.11019138166397,51.299508411591276,54945123
2020-12-25,50.38363693508223,50.789992917023554,50.16755019353665,50.526112689176486,79488761
2020-12-28,50.74996661005502,51.17285319236074,50.144617245483,50.629256579803915,45539628
2020-12-29,51.302388425795044,51.49634865117385,50.973566858633625,51.26466874369825,51257621
2020-12-30,50.07778926027165,50.46954633708369,49.63285092765171,49.93595637734919,11560121
2020-12-31,50.38407284223339,50.55183675296489,50.23853665109636,50.39465284153547,76353214
2021-01-01,49.98961347145084,50.26506681148252,49.4060063110954,49.885635465433396,50205155
2021-01-04,50.23357284693168,50.86569499326014,50.06606476404451,50.36581512355939,74794026
2021-01-05,49.727679649477544,50.34498684104833,49.20285912947024,49.7768754146922,35126308
2021-01-06,48.25604632167475,48.92278149613491,47.850641962148856,48.38173727436274,40270785
2021-01-07,47.29382483792242,47.64867823544349,46.5950748809231,47.1593236737953,58897936
2021-01-08,47.30666198095991,47.73595197119646,47.0749831265894,47.21686289982506,65532199
2021-01-11,47.53516267902552,47.66217855978547,47.20810804272611,47.43482452863657,61082888
2021-01-12,46.89738572473579,47.03442871994799,46.544365487347676,46.77447216956215,73005130
2021-01-13,47.15842057071968,47.54088881972962,46.92567621040678,47.27610872692341,16775996
2021-01-14,46.02497094581297,46.351046952790185,45.628286418310346,46.056584850938336,61327439
2021-01-15,45.91015620379566,46.32964620409408,45.53894313847704,46.028624247239875,38227962
2021-01-18,45.087293279438626,45.52252045163987,44.739396333354485,45.16566661358507,45514731
2021-01-19,44.644570882236906,44.91567878469819,44.33188805290784,44.71718288249171,34679850
2021-01-20,44.76295218353172,45.18409638882749,44.53874436787258,44.771250836351065,79962365
2021-01-21,44.11765335336198,44.37816481353497,43.863428960259284,44.179001507479704,54770473
2021-01-22,43.8226017772276,44.18223438075935,43.43127052963832,43.927770630428974,65945552
2021-01-25,44.571754319858364,44.99715609451431,44.13217157087124,44.660855113622105,79568486
2021-01-26,44.17674565636686,44.72057750537674,43.779964612574176,44.27043724654139,41604183
2021-01-27,45.01395880185902,45.31993974481053,44.51374432813698,44.886550089544876,14240012
2021-01-28,44.170954441298086,44.49087521902447,43.94351783500421,44.102342000388546,17903797
2021-01-29,44.62268634767471,44.6936777177864,44.21909368214676,44.49780021030884,65483594
2021-02-01,45.5400987905107,45.91753338795853,45.33864719019509,45.55657009101102,17026206
2021-02-02,43.75158612089839,43.97575266464987,43.46801203060489,43.80984397432731,14247328
2021-02-03,43.351719839645625,43.55106316838301,42.895835606297666,43.27426931873377,40583887
2021-02-04,43.6497847107014,43.989040773427824,43.21362135494379,43.69533607135504,31513632
2021-02-05,43.520766691603974,43.719547820109554,43.393842138840206,43.57321576086049,30841213
2021-02-08,43.78208540801199,44.09215992901173,43.63532893072928,43.852467040974176,23101446
2021-02-09,43.35373318798781,43.954336424434835,42.99461617521504,43.45027649271113,32884398
2021-02-10,43.46649282971072,44.034295757988616,43.20842753597657,43.53009995348856,10483791
2021-02-11,43.403642123558974,43.70942689154907,43.110606514127184,43.44135275862149,36836754
2021-02-12,44.3268128283078,44.43060367472989,43.99833318981797,44.2805854359129,25374160
2021-02-15,44.36447343088654,44.68636023551765,44.32623261493444,44.481219326051516,19184874
2021-02-16,44.664555107039156,45.03443581146027,44.43882593765571,44.74227056803753,23317681
2021-02-17,44.55084399586864,44.9811146303317,44.15097591270953,44.46839328723938,14225872
2021-02-18,44.04915891967851,44.33119794090428,43.632954195688285,44.14267378175891,23380190
2021-02-19,43.816544217575746,44.29090181194267,43.356487303047096,43.85795178703938,52553366
2021-02-22,44.252100565848366,44.33114725333255,43.70007602486246,44.15549040469781,11245749
2021-02-23,43.78796163673887,44.39795460626996,43.365087722162166,43.87881043789439,29004157
2021-02-24,43.99214983377047,44.386344173693935,43.86838723586295,44.10256408645887,66564794
2021-02-25,45.607927940721815,46.067237044504374,45.36174747424598,45.61215947332694,67386147
2021-02-26,46.21831486461599,46.554665413294146,45.77455464845159,46.27317091896516,18237881
2021-03-01,46.0706612805102,46.45145488178315,45.84703920109195,46.05314035465479,47281336
2021-03-02,47.053560952150484,47.19001765106454,46.46976088415401,46.967946401274446,24459536
2021-03-03,46.58165011375405,46.88468523789293,46.2496240908783,46.683284716378054,49465270
2021-03-04,45.22772376199823,45.72310660818548,44.76466219906067,45.20583534482519,61724844
2021-03-05,44.50403459400075,45.003610268957395,44.11765048943006,44.50256367024079,27812427
2021-03-08,43.11738657466236,43.684416069097544,42.79018146012236,43.2096619867641,79298432
2021-03-09,43.0186449794646,43.3575909566731,42.65998865264887,42.986663292587245,64266388
2021-03-10,42.960260975947904,43.46067892523349,42.66019825229863,43.01868712820301,11761331
2021-03-11,44.20485417022825,44.36817325667142,44.07011322215892,44.208081098822824,62208977
2021-03-12,44.3485018662995,44.727276832295765,43.94879385754487,44.459934737503644,33553648
2021-03-15,44.313541481204226,44.58240481306645,43.84911724679662,44.32428992899913,47513447
2021-03-16,44.884450805884896,45.328515821456214,44.41875686028156,44.93663208547485,37298766
2021-03-17,43.47810923616909,43.663373395305676,43.117863118279736,43.394172440949696,21061060
2021-03-18,43.46184047894888,43.76665275217427,43.07612188499874,43.57767550260283,12214979
2021-03-19,44.11678652863967,44.5077004020991,43.94095323389541,44.13834176814225,76041337
2021-03-22,43.11504508400705,43.57126718751176,42.806991411298945,43.12580115282974,50908724
2021-03-23,44.001364434177475,44.22498877653348,43.62315669995754,43.94204107669403,11836082
2021-03-24,44.2202613658359,44.38577889300831,43.89355845654083,44.20056005129287,39506320
2021-03-25,43.971672699515544,44.13714444845715,43.46800099036541,43.92760127825313,76476651
2021-03-26,44.468375726865624,44.62264928698131,43.94083126275757,44.39457880879091,42145070
2021-03-29,46.15795453080042,46.32034812255962,45.637322831629554,46.05786076602169,65288809
2021-03-30,46.16126090726096,46.618856237381934,45.905159112084,46.212868990976816,50949943
2021-03-31,46.428242492949146,46.80795621379161,45.94841967517516,46.41765294449959,76536470
2021-04-01,46.192554775329775,46.52557346352296,45.59356661314531,46.0984839745086,31364497
2021-04-02,45.62998001916475,45.78129235210928,45.34764524870504,45.49637051913239,35543156
2021-04-05,46.2333923934809,46.606034728370155,45.58120976104967,46.12559154164817,31755450
2021-04-06,45.48347585010825,45.738743378869565,45.30119547232454,45.51857961594518,47726492
2021-04-07,45.507855984337674,45.920473488577215,45.36749501246102,45.59124240758227,33380568
2021-04-08,45.26162212284615,45.72658331916886,44.84240817857001,45.26450297197866,26856163
2021-04-09,45.69941981793011,45.84414930769158,45.14136115480177,45.633258496918884,20342588
2021-04-12,45.896130504997,46.08125408199747,45.40755558330399,45.89817690162765,33929820
2021-04-13,46.6827686325845,47.19885533034882,46.420282252847656,46.68748009123967,71258617
2021-04-14,46.422910595096575,46.610866187169115,46.040969505110446,46.32889155210904,64301059
2021-04-15,46.11166024922138,46.572533374408394,45.921350803653475,46.1500375740434,66719600
2021-04-16,45.551520175508266,45.600126646732356,45.29146140647951,45.4533968347089,49524109
2021-04-19,45.12649453158486,45.56760868357525,44.891096712740016,45.15174208513086,25505393
2021-04-20,45.39874850031313,45.711210216993884,44.96398264264011,45.44558478206502,55554920
2021-04-21,46.00736031869181,46.18121161535107,45.56865307119146,46.02006464225653,35860758
2021-04-22,45.43788767540901,45.75153466552946,45.16591861274918,45.36644995451039,61372483
2021-04-23,45.9195076226439,46.26059268664913,45.55720443111532,46.022782185901406,42679646
2021-04-26,46.967393184431934,47.358063302354225,46.51917408787367,47.05309968582158,32163668
2021-04-27,47.51505984267076,47.56323119357552,47.11799960653669,47.38670494615179,54044887
2021-04-28,48.75810732835083,49.064491294000035,48.44397069416081,48.8532270155267,11034780
2021-04-29,48.29345721852696,48.5481225432705,48.0942791869343,48.27384047207853,50683254
2021-04-30,47.36583116006237,47.5235766108829,47.05224848935213,47.343301107998,70184379
2021-05-03,46.03277093172029,46.55111791306661,45.52067161410771,46.035636798700175,74346562
2021-05-04,47.21306301726532,47.31617894869353,47.00844167617406,47.17209539722036,37733052
2021-05-05,47.61272293644698,48.040778234227744,47.228725435746085,47.69003036635231,44303477
2021-05-06,47.684144299716195,47.86496521312776,47.241724631472735,47.669082127910045,40477458
2021-05-07,47.867905934527236,48.18101416894989,47.50322242983433,47.90464690496169,55977520
2021-05-10,47.11654536596316,47.60441309734667,46.52773635873677,47.07088643865004,17736085
2021-05-11,48.86599423828774,49.18959291407221,48.60259157882295,48.971412978434216,42489400
2021-05-12,49.11573403626765,49.66889688977383,48.56020619985729,49.094855736939216,48116218
2021-05-13,49.11008504540023,49.44173920078614,48.790123395637224,49.20299889954661,46655436
2021-05-14,49.733950894927574,50.281863294865765,49.35967977968769,49.800092470482696,55843878
2021-05-17,50.12269109062698,50.6050758563249,49.954159914117284,50.20742823570895,53658912
2021-05-18,50.314351106822315,50.962792754328454,50.16974961665995,50.41028052575623,33210780
2021-05-19,49.89645211307553,50.19682421862294,49.27030025629459,49.79913137826688,40553797
2021-05-20,50.13425231863766,50.59090009876383,49.76201395630864,50.19879565076063,64760408
2021-05-21,51.889314974479255,52.00299226675979,51.30950748740925,51.75667593151565,58677728
2021-05-24,53.05588222693079,53.1445805941155,52.34392378298261,52.90670863240035,53447859
2021-05-25,54.32033256368836,54.907872955715476,54.03573524098331,54.29711713518867,57955593
2021-05-26,53.76363948417618,54.199657676873024,53.57544256736008,53.879048042153514,75135063
2021-05-27,53.01659682546579,53.39337518627176,52.51076361844788,53.056533037083945,64827081
2021-05-28,53.06832399444817,53.49486918830294,52.51284734669252,52.973692130911886,65547432
2021-05-31,53.00260385557203,53.36569912732421,52.458783211761656,53.04480925658354,44394700
2021-06-01,53.87212089672961,54.630713131710365,53.663212738919704,54.00594204176513,49683458
2021-06-02,52.604690863554985,53.09378154172186,52.01317578500163,52.58677405187178,15770938
2021-06-03,54.02549330867877,54.36548150691039,53.74528589445246,53.91385254050151,66889249
2021-06-04,53.897457540226355,54.38987959506827,53.53432574286828,53.80192907726724,38896688
2021-06-07,53.35555320622607,53.644006800867054,53.0060016512346,53.45976024044387,18441243
2021-06-08,52.67924825026576,52.90432284978864,52.267222529137385,52.62469813617336,21652065
2021-06-09,51.18668640051477,51.64108025132876,51.07793967168607,51.272669355437486,72906336
2021-06-10,51.8879399735699,52.23792235054728,51.61130638932684,51.975818337527905,12791671
2021-06-11,52.1770937532515,52.564979879400376,51.517285070081556,52.060248137215126,33740482
2021-06-14,50.94309248715589,51.594862237668586,50.581378795080816,51.019723411911535,47632572
2021-06-15,49.92488148138832,50.336570082153415,49.77533472618219,49.99590145538504,77026839
2021-06-16,49.601342460493555,50.052840912615345,49.44184252329122,49.750398617641515,74391870
2021-06-17,51.233538434174136,51.715595647671385,50.80579338159302,51.119847167927865,35262572
2021-06-18,51.020289576360284,51.28758006510925,50.717038196435865,50.93087691385716,70168854
2021-06-21,49.7809685545965,50.11113560246558,49.54627049074531,49.74296624107813,39989149
2021-06-22,49.64450207939114,49.87565991022126,49.38557474107846,49.57006793387132,78024631
2021-06-23,49.27336712467418,49.928772596213456,48.82608320485295,49.376450765349965,52244404
2021-06-24,47.30061650709717,47.69665281297408,46.97639341046511,47.31244738352643,53270918
2021-06-25,47.25042359496551,47.758926128362916,47.04031513023526,47.292640963544216,25547488
2021-06-28,47.02453245928421,47.625258526801865,46.89488406498853,47.1394273107588,38208068
